t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30
-1.278667807223906161e+00,3.948289862074267353e-01,-1.661841363180028397e+00,-1.777719654429577023e-01,-1.746865265164126324e+00,6.313121503619680830e-01,-1.489915478165434237e+00,-4.208852571322549418e-01,-1.052410453586121314e-01,3.432330925995945026e-01,9.527076429072401931e-01,2.632398584310856604e-01,7.905470527804943082e-01,7.051766681883311350e-01,-9.943010503578977310e-01,7.025698302366568671e-01,-2.217510481453868199e-01,5.091457654003246347e-01,2.868107998846063933e-01,2.113040777718817320e-01,-1.093613935595027398e+00,4.033008075638427337e-01,-6.964781072122476768e-01,2.788087370040271962e-01,-2.499345914281407566e-01,-6.845228492878947524e-01,-9.429312816147653598e-01,1.093393219546819672e+00,-5.680048216590030119e-01,-2.423770065374713789e-01
8.947994888874688524e-01,-2.667820551426871578e-01,-8.775498705443075531e-01,1.073606311251852796e+00,-9.085782278017382474e-01,-7.596616941763719710e-01,8.792265308957145642e-01,-7.636112862298075621e-01,-2.669207256055403654e-01,4.250748096955248023e-01,-3.514761792921062278e-01,-6.447226100654648295e-01,-3.045070603816796631e-02,9.690032833412206559e-01,-4.795393492591629725e-01,1.147360059457899428e+00,4.257965392808020222e-01,3.171299933577742536e-01,-2.819471308067276194e-01,-5.176967737712483419e-01,-1.076658322616774077e+00,2.214740539836310140e-01,-5.523474167201471996e-01,9.033926506209788432e-01,1.407777602706886122e-01,-5.038682586388010254e-01,-7.289429558737936521e-01,-3.422441269743191072e-01,1.571364530355884859e-01,-2.583238417745734594e-01
1.187349202570460394e+00,2.190426757060736918e-01,4.096245320359490072e-01,-1.667121846131686957e-01,-1.640261702043918912e-01,9.436487127863670832e-01,-2.704535320741452975e-01,6.167820943008496259e-01,-5.899148692958878365e-02,-5.495125481898751607e-01,-2.690802865500172558e-01,2.644010635072906457e-01,2.025915111519552836e-01,-9.276077814377248210e-02,3.979409574491679646e-01,-1.229288973522064676e+00,-4.795378558191394636e-02,7.034115006903842726e-01,4.681893236006717807e-01,-7.421330568504383995e-01,-3.225991943647472660e-01,1.513972961641111947e+00,2.324759338653809293e-01,-2.627018394379669608e-03,-1.089590261756964440e-01,7.466279107355106026e-01,1.106628878996336329e+00,3.546116636323696780e-01,-4.238234213111500837e-01,-2.221113471792119931e-01
4.878138293394002623e-01,1.552431709431761619e-01,6.275987477247557678e-01,4.704908201664148582e-02,-1.110393627359079094e+00,9.690158611874706562e-02,3.651704203676841010e-01,-8.860076074839468019e-01,1.545585283369591834e-01,-3.268166285511793778e-01,-9.935742587200790954e-01,-2.414110031402945944e-01,-9.233859225563597617e-01,1.084230904446984445e+00,-1.590535960069663218e-02,5.777328970601131042e-02,2.562311786965760785e-01,3.394020837279806968e-02,3.053771579815157677e-01,1.809737775599025433e-01,-4.048314041490728710e-01,-1.161260585400957668e+00,9.864377338699513442e-02,-7.024355503609723550e-02,1.466521519332777412e+00,-3.215376521700474832e-01,5.816762239445855132e-01,-1.092697840923706615e-01,-7.258706208847375344e-03,-1.357539111888574901e+00
8.481650618593075119e-01,-7.917504025573162130e-01,7.015705810649952578e-01,6.691921446180081334e-01,3.876378343671914584e-01,-2.525241290708354347e-01,1.178025854646251203e+00,-4.178426955638894769e-01,4.271250600818882748e-01,-1.109181831534240326e+00,-1.350005842581648019e-01,-3.333298822257895200e-01,-5.451166720503199115e-02,-1.142842012304630117e-01,-4.170839534415011207e-01,-1.690970795645302172e+00,7.985183562476898533e-01,2.052903593527634074e-01,1.992423976370418792e-01,5.148188792822053911e-02,1.110606223008410387e+00,-5.107311512601198089e-01,-2.760023456325105262e-01,2.314305902388134328e-01,-7.354920012375490979e-01,2.340138003158314661e-01,1.628884335615395917e-01,-1.524069283500554262e-01,-4.439672638638409996e-01,2.983308701743019320e-01
4.394779273449741508e-01,5.111758271300820278e-01,1.204376875355478660e+00,-6.064284803579834682e-01,6.344253126748955474e-01,4.914762243530636510e-01,-9.929886685713844585e-01,5.380209361683064087e-03,-2.068656211074760554e-01,5.201516204821584610e-01,5.205121251102870494e-02,-2.116158661006643793e-01,7.306406386316370849e-01,-3.243242227637191943e-01,3.848517402019943079e-01,-3.385984367340421630e-01,-8.996133653709494082e-02,3.431937276968906603e-01,5.868102767391366603e-01,-5.490406457859031697e-01,-2.116965016199700567e-01,2.425578005861311337e-01,9.081507091756724215e-02,3.837457412752696140e-01,3.168847815773155330e-01,2.507331345475226070e-01,3.672463383381101565e-01,1.482323472805314180e-01,1.651839850587007719e-01,8.120085596549329876e-02
-4.640891013763668305e-01,5.411444883531515426e-01,-6.399103428834093665e-02,-8.189427839072391246e-02,-3.946534030952065786e-01,5.436338271323073457e-01,-4.130296364540189669e-01,4.314756560269374375e-01,2.430323531234924173e-01,-2.913112431422845150e-01,9.439781035229103390e-01,4.821626134358015792e-01,-6.440467842291799916e-02,-4.208855846768311815e-01,-1.130610393245145007e+00,3.002126435413776107e-01,3.265056293070576210e-01,-1.153021112256189307e+00,1.490348017154532745e-01,-4.613331115354008527e-01,-4.351139997358629240e-03,-1.562788310122168012e+00,-1.735265559720397810e-01,9.902206681308122205e-01,7.190888560716088840e-01,-1.950821603133424120e-01,-5.065675237145242926e-01,9.803865888819609520e-01,5.519293997299454801e-01,-8.396352756703084896e-01
-1.033475917654013809e+00,-8.648488829502753994e-01,1.130628960555090379e-01,3.606687668194452634e-01,-3.722113291351855646e-01,5.222154490800445803e-01,3.069626821678040907e-01,-2.324778602742415767e+00,2.954086365725221985e-01,4.433020400489436907e-01,1.933402605398010676e+00,-2.025582163813164638e-01,-2.620963810961806084e-01,1.175602382103692278e+00,-4.315791408936436313e-01,-3.337624197270576687e-01,3.924315385702862868e-01,1.018442802119998936e+00,-4.876353578795535881e-01,1.298318756230798787e-01,6.985845627580404560e-02,-5.361590918000432859e-01,-1.124158646352066415e-01,-1.732435556850445035e+00,-1.207075495899454731e+00,5.505905807641393868e-02,-9.530739674079607981e-01,-6.870037910151877147e-01,-2.389568754030808595e-01,7.660834034729174791e-01
-7.209572999988044240e-01,-3.371412504680667555e-01,4.896078207600531029e-01,-5.883707096575809814e-01,-5.138649786581278578e-01,8.558630144892703795e-01,1.438249670166802385e-01,1.558250092176343415e-01,2.643677135140770629e-01,5.374706888328802945e-01,-1.302054507696465968e-01,-1.651127695591713129e-01,-2.118691353431738714e-02,1.073692929060715007e-01,5.858225781148270611e-02,2.412947142583366511e-01,5.267300853042129472e-01,-2.975291111627173524e-01,4.833949850153819727e-01,-3.174325359964739746e-01,3.207526065938186011e-01,4.581297150227136572e-01,7.106205604204278437e-02,-1.606367091530459534e-01,-6.059082508482408879e-04,1.962903425904376775e-01,8.496091761190144309e-01,-7.568924416232238050e-02,4.711972249975188709e-01,2.542310724071515371e-01
3.255210005342066282e-01,8.135553889160597463e-02,3.678977351698423659e-01,-2.669887357702723230e-01,7.086836581889751630e-01,-1.679374990959708325e-01,5.312724734870197807e-01,-2.650214506519071200e+00,2.733638444066578410e-01,-5.445157663495334699e-01,-1.636828290465802138e-01,6.582247015819291391e-01,8.888036365361434710e-01,5.094202477551841302e-01,-3.553306448218932628e-02,9.641677725394902643e-01,8.603030301036234118e-01,2.561473244419135500e-02,-7.608193288821725464e-02,-1.743661420511913862e-01,-4.067736243788481199e-01,7.393455228424125059e-01,-4.691064543704093204e-02,-1.071101022676207215e+00,-5.409212921702630794e-01,-8.885876194003060335e-02,5.042254503301368818e-01,2.148767106832752127e-01,-1.176666424060052590e-01,1.111498573541110702e+00
-1.033050824347659491e+00,-1.551956130950825907e-01,7.100012806887077144e-01,3.305325516572572009e-01,4.880373636242701374e-01,8.891135532587924883e-01,-1.684754901834437102e-02,-1.154302127048490306e-01,-6.216712138633641027e-01,4.185255558943117848e-01,5.028055148155098353e-01,-5.352821656392042771e-01,-1.979088253408194942e-01,1.069655346623398923e-01,-3.678643064036950516e-01,-3.160123920443893564e-01,-1.380450319012060056e+00,1.027191696411104527e+00,3.690866624279061092e-01,-6.545897415397331498e-01,5.304081131271952687e-01,5.016833470974325637e-01,6.902704122930516384e-01,5.125805215345664856e-02,-5.951765751448197944e-02,6.854871895163954232e-01,2.441437118705549747e-01,-3.512711959409614004e-01,-9.508475157711432368e-02,-2.792559352382907867e-01
-5.403759602276618779e-01,-5.876777398404096908e-02,2.404739619923167981e-01,6.977916695125420121e-01,-1.085114021344922575e-02,3.275560052093868246e-01,4.351461801014466224e-01,-2.945861073781849346e-02,-2.314578642811469453e-02,-1.019500858943648697e-01,-1.429698926811234783e-01,1.022025526516541355e-01,-3.480956810514364563e-01,-1.321018606284462438e+00,2.041805341098530957e-01,-2.222308413959674100e-01,2.857545877334648488e-01,-3.295020176475834672e-01,4.846420961008915396e-01,2.484263720928212849e-01,3.998643289774216347e-01,-9.304752973637343549e-01,7.769661613476577244e-01,1.013616638383926100e-01,1.038210534168867882e+00,-2.330193557630995949e-01,1.968519624315101246e-01,5.709020381547466778e-03,2.749244454283749639e-01,-1.173251101875576324e-01
-4.179520656755622010e-01,-1.473857444387864646e-01,1.092103884987759344e+00,1.029025112288020516e+00,-5.832415402548932759e-01,-9.023027714894527040e-01,-1.675055422419059747e-01,4.942939683918799731e-02,-1.389790461039994707e+00,-1.369127638994697360e+00,-3.956216844160269641e-01,-2.875053194496433873e-02,6.990707608594010081e-01,7.358203094526195587e-01,5.106222172427367090e-01,7.982634074602839025e-01,-2.854592126366927163e-01,3.050490774232772484e-01,1.854398478564536490e-01,9.651136617220101854e-01,5.992336256396657568e-01,-1.738316470832302230e+00,-6.048199387210217992e-01,-1.539567305383152451e+00,-2.846823662322741089e-01,7.627669848620652893e-01,1.581854133363604697e+00,6.039632994791533510e-02,4.241360967169017782e-01,-2.550892199774334457e-01
-1.860998309581317345e-01,2.321421221560021966e-02,-1.751709786284856574e-01,2.936175632762755838e-01,-2.560678636175737766e-01,4.620042100378594085e-01,-1.080765392012569270e-01,4.996882433069900209e-01,6.226623531935543410e-01,-3.097699581807411562e-01,4.496043252396983436e-01,-3.182959434993495873e-01,-2.927328461565722462e-01,3.344174387685025507e-01,5.140495245810241531e-01,4.305573996959373706e-01,1.742291880841529139e-01,2.348136046173640579e-01,2.117246747845082377e-01,-8.968466530461534081e-01,4.797887312766038748e-02,-4.954784179767882275e-03,3.687189191991672166e-01,2.930913778029925476e-01,4.430461086278091876e-01,1.606494877225025097e-01,-1.460996257719288927e-01,-2.712229640604297831e-01,4.531106601511900589e-01,3.680805645969238982e-01
-4.229818104109819288e-01,3.170477991585774619e-02,-7.129983836719452350e-01,-3.558939516520569502e-01,2.271794189610322756e-01,5.999268290700335848e-01,2.206504580351541234e-01,1.208479281842103736e+00,2.720758498026820127e-01,-1.194520176311494764e+00,-7.024176814500251442e-01,3.112164440254152620e-01,3.374396925731433239e-01,4.872358322695176103e-01,-6.687049475066986215e-01,9.733917078416672031e-02,2.524976590015526670e-02,4.045876706501916886e-01,8.312576099789920070e-02,1.508839843971965800e-01,-1.371129638952784113e-01,-4.369578425529941496e-02,2.228635725178405025e-01,1.563585495554921379e-01,4.726909175953512565e-01,6.444990354464100735e-01,-3.035608445335269412e-01,3.249648893973703934e-01,5.154885767881897118e-01,-1.463122319786653858e-01
-8.621627196576002738e-01,-2.000909868610545317e-01,-2.054248222078683739e+00,1.038401105558659721e+00,7.033781506971708009e-01,5.720792869689063087e-01,-9.544825281927596938e-01,-1.744444876016177162e-02,3.148367346726465010e-01,-4.414859052616327828e-01,-3.391004732390249798e-01,5.422270529542877471e-01,1.114167525855145335e+00,1.136436030966557320e+00,1.492010305878771481e-01,-6.544807585261960270e-01,-1.229985991223382369e-01,-5.012340735581678058e-02,-1.457514756642029341e-01,7.412300952267757426e-01,2.344623279477743294e-01,2.857582502773624022e-01,4.515261781521895945e-01,4.137934002947638024e-01,1.245309585061746604e+00,-2.867063832757615893e-01,5.651748259631891314e-01,-2.031045756228157251e-01,-3.423514127114160033e-01,1.004937823743738551e-01
-1.004775509030009006e+00,9.564049065298795282e-01,1.543269692099722978e-01,-2.561002607538383491e-01,4.358273239360541118e-01,-6.552425081033295129e-01,-8.645771131255186592e-02,-3.520706726979177525e-01,9.811691137091830064e-03,-6.505501045046209185e-01,-2.545036893822980595e-01,-1.108047336229385893e+00,-1.525123828152035177e-01,1.283140388077796512e+00,-1.056011508433695456e-01,1.292866925643769704e-01,-1.086493327788949081e-01,9.890839097907040411e-01,1.223591473945476960e+00,-5.616958962463852734e-01,3.288136572748942554e-01,-4.296885833765697327e-01,2.283674678040961969e-01,-4.021500051411425747e-01,3.548459175579153357e-01,-1.224540785969826656e-01,1.665537318112193521e-01,-1.795217514610583098e+00,-1.463652001188392227e+00,1.186339888847275370e+00
-3.323005585066764467e-01,-5.440784050099612967e-01,-8.677872555666281684e-01,1.788087156396998001e+00,4.251115840183986583e-01,-2.528329738294168294e-01,6.662046403152246388e-01,-4.592229204915918572e-01,2.757436641902425989e-01,4.724522864831963154e-01,-9.461051169593939769e-02,5.961294559141941951e-01,-4.907406591226520787e-01,-4.886523540118895004e-01,-8.803125601606959227e-01,-1.280675119494007141e+00,-6.192882377411359496e-01,4.286378098186998664e-01,-1.087057684250595457e+00,-8.149675958685358435e-01,9.545763740448269807e-01,-4.395651243132090991e-01,2.893965558762848778e-01,-2.675455913265999408e-01,4.072425385474494619e-01,4.822281521278221628e-01,-5.620981209859646777e-01,-2.648012739832587004e-01,-3.825065018169941933e-01,6.154228186874205475e-02
5.110556480473945618e-01,-6.110197024594243853e-01,-5.707612581516637862e-01,-6.662787950539706960e-01,1.509100527632609490e+00,-4.240754221973700999e-01,-3.242980191976227999e-01,-6.729923869020995042e-01,-1.280343882597125171e+00,2.358737222774727194e+00,-5.222535143618488584e-01,-2.979272109393711621e-02,6.449286548232719962e-01,4.443025696221304388e-01,-6.759683973679361246e-01,8.909453016360477928e-01,-1.695247205586995209e-01,7.422164212760670177e-01,6.591697570146186624e-01,4.244844254853056276e-01,5.516106095269593945e-01,-6.129778830430947512e-01,-3.120951971272183378e-01,1.096900090440344977e+00,4.071392131220467059e-01,8.084714235080424638e-01,-2.666459036608689187e-02,1.421914128848084380e-01,-6.829246699702530288e-01,-2.808034940305190741e-01
8.883508508247099922e-01,-4.954639948491428025e-03,-1.235285302301864396e+00,7.364619395006248848e-01,4.124251572696178147e-01,-7.035324049731886964e-01,-2.928253328341805517e-01,-7.422521044154989367e-01,-3.527108465268741222e-02,-3.180465927465188081e-01,-7.269665519009744781e-01,8.179879631786531879e-01,-8.823065324335115367e-01,-2.144092150939091113e+00,-1.110249745959786427e+00,-2.501497834638748863e+00,-2.165814192590275411e+00,2.789419273349003081e+00,-1.031074837249755349e+00,-4.961723010530749711e-01,4.064537814311688368e-01,1.435730542562756229e+00,9.055437847368134063e-01,-8.763735686408175019e-01,-1.095899362987105885e+00,7.933049781121378485e-01,-6.965489759478264986e-01,-5.840814836554008016e-01,-7.367879462416927483e-01,-6.262310512390487638e-01
-2.933617317428852678e-01,-5.383728762602718598e-01,2.189218861994032816e-01,3.315078602980762179e-01,8.680430275464591228e-01,-4.853784566423845481e-01,-2.338426688321697811e-01,-2.896776592336330336e-01,4.772469435432400431e-01,-1.464033263075094515e+00,-1.177882222018600711e+00,-7.178430061682500307e-01,1.418841434523946711e-02,8.790080884401656469e-01,6.153428634330061486e-01,-5.054807308106771258e-01,1.101790744994842197e-01,-8.244946169655851254e-01,7.436102127781570870e-01,-1.278687340791359928e+00,-3.184136808861053325e-01,7.544661119976484587e-01,1.201846563727517747e+00,5.904721655475458908e-01,-1.301540709363519233e-01,-2.740570583944308414e-01,-9.930861754795188012e-02,-1.289259645961417178e+00,7.559071294722712331e-01,-8.360414565801904674e-01
-9.670382051020754988e-01,-4.910037965244630764e-01,-6.036105250385555010e-01,1.065726779819553993e+00,7.462633238454151607e-01,-3.285898357796330216e-01,-2.761707333214594162e-01,-2.418153718080091052e-01,1.706519504781012220e+00,1.082046479891495716e+00,-5.154039021842561352e-01,-4.467942713242841202e-01,-6.324805897077988293e-02,-5.337938626384894913e-01,-1.849522261417187563e+00,2.118397638110290693e+00,8.457871151696869094e-02,5.015851432781304187e-01,-4.723031749280893754e-01,-4.449853617370241876e-01,1.165025550863127313e+00,7.856659835058917851e-01,-1.789548730406987920e+00,2.667944912791777035e-01,-1.213843757915030075e+00,-2.737029303138737824e+00,2.626026949000285771e-01,-1.454762679604433950e+00,-1.164804617715492485e+00,1.081994191866421540e+00
